category,sub_category,name,lat,lon,address,phone,operator,source_type,source_id,data_source
safety,fire_station,옥계119안전센터,36.1389459295608,128.439402701922,경북 구미시 산동읍 산호대로41길 4,,,kakao,1373927766,kakao
safety,fire_station,봉곡119안전센터,36.1546284756686,128.315380642947,경북 구미시 봉곡동로 48,,,kakao,1373930025,kakao
safety,fire_station,송정119안전센터,36.11425692467,128.351045961693,경북 구미시 백산로 207,,,kakao,1378942757,kakao
safety,fire_station,원평119안전센터,36.1286660359512,128.340629156652,경북 구미시 산업로 174,,,kakao,1373911912,kakao
safety,fire_station,인동119안전센터,36.1060965764239,128.418370278325,경북 구미시 이계북로 147,,,kakao,1373842781,kakao
safety,fire_station,고아119안전센터,36.1995888425749,128.3395027795015,경북 구미시 고아읍 선산대로 821,054-481-3119,,kakao,1373942086,kakao
safety,fire_station,해평119안전센터,36.1988903451992,128.391091565143,경북 구미시 해평면 강동로 1663,,,kakao,1373839616,kakao
safety,fire_station,상림119안전센터,36.0900083034367,128.360347792588,경북 구미시 상림로 45,,,kakao,1373847138,kakao
safety,fire_station,공단119안전센터,36.1099515603559,128.376194812938,경북 구미시 수출대로 112,,,kakao,1373947396,kakao
safety,fire_station,선산119안전센터,36.2394197091646,128.304999882073,경북 구미시 선산읍 선산대로 1400-13,,,kakao,1373845242,kakao
safety,fire_station,구미119구조구급센터,36.109963323842244,128.3761905760392,경북 구미시 수출대로 112,054-463-4200,,kakao,9663084,kakao
safety,fire_station,구미소방서,36.1099559886033,128.37620155343626,경북 구미시 수출대로 112,054-440-0143,,kakao,8777631,kakao
safety,fire_station,구미119화학구조센터,36.1831192659134,128.484961961359,경북 구미시 산동읍 송백로 421,,,kakao,2047325322,kakao
